country_or_area,year,quantity,category,transaction_type,additional_transaction_info,metrics,calculation_unit
Viet Nam,2000,138.0,other_oil_products_n_e_c,non-energy uses,,metric tons,thousand
Viet Nam,1999,273.0,other_oil_products_n_e_c,non-energy uses,,metric tons,thousand
Viet Nam,1998,130.0,other_oil_products_n_e_c,non-energy uses,,metric tons,thousand
Viet Nam,2014,35.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2013,33.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2012,40.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2011,48.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2010,57.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2009,67.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2008,70.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2007,80.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2006,110.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2005,114.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2004,133.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2003,162.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2002,147.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2001,133.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2000,33.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,1999,80.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,1998,8.0,other_oil_products_n_e_c,production,,metric tons,thousand
Viet Nam,2014,35.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2013,33.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2012,40.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2011,48.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2010,57.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2009,67.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2008,70.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2007,80.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2006,110.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2005,114.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2004,133.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2003,162.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2002,147.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2001,133.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2000,33.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,1999,80.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,1998,8.0,other_oil_products_n_e_c,production from plants,,metric tons,thousand
Viet Nam,2014,234.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2013,206.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2012,156.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2011,151.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2010,420.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2009,330.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2008,366.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2007,521.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2006,322.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2005,272.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2004,350.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2003,457.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2002,182.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2001,248.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2000,138.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,1999,273.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,1998,130.0,other_oil_products_n_e_c,total energy supply,,metric tons,thousand
Viet Nam,2014,3.0,peat,"consumption by manufacturing, construction and non-fuel industry",,metric tons,thousand
Viet Nam,2013,3.0,peat,"consumption by manufacturing, construction and non-fuel industry",,metric tons,thousand
Viet Nam,2012,3.0,peat,"consumption by manufacturing, construction and non-fuel industry",,metric tons,thousand
Viet Nam,2011,3.0,peat,"consumption by manufacturing, construction and non-fuel industry",,metric tons,thousand
Viet Nam,2010,3.0,peat,"consumption by manufacturing, construction and non-fuel industry",,metric tons,thousand
Viet Nam,2009,2.0,peat,"consumption by manufacturing, construction and non-fuel industry",,metric tons,thousand
Viet Nam,2008,2.0,peat,"consumption by manufacturing, construction and non-fuel industry",,metric tons,thousand
Viet Nam,2007,3.0,peat,"consumption by manufacturing, construction and non-fuel industry",,metric tons,thousand
Viet Nam,2006,2.0,peat,"consumption by manufacturing, construction and non-fuel industry",,metric tons,thousand
Viet Nam,2014,3.0,peat,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2013,3.0,peat,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2012,3.0,peat,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2011,3.0,peat,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2010,3.0,peat,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2009,2.0,peat,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2008,2.0,peat,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2007,3.0,peat,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2006,2.0,peat,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2014,3.0,peat,final energy consumption,,metric tons,thousand
Viet Nam,2013,3.0,peat,final energy consumption,,metric tons,thousand
Viet Nam,2012,3.0,peat,final energy consumption,,metric tons,thousand
Viet Nam,2011,3.0,peat,final energy consumption,,metric tons,thousand
Viet Nam,2010,3.0,peat,final energy consumption,,metric tons,thousand
Viet Nam,2009,2.0,peat,final energy consumption,,metric tons,thousand
Viet Nam,2008,2.0,peat,final energy consumption,,metric tons,thousand
Viet Nam,2007,3.0,peat,final energy consumption,,metric tons,thousand
Viet Nam,2006,2.0,peat,final energy consumption,,metric tons,thousand
Viet Nam,2014,3.0,peat,final consumption,,metric tons,thousand
Viet Nam,2013,3.0,peat,final consumption,,metric tons,thousand
Viet Nam,2012,3.0,peat,final consumption,,metric tons,thousand
Viet Nam,2011,3.0,peat,final consumption,,metric tons,thousand
Viet Nam,2010,3.0,peat,final consumption,,metric tons,thousand
Viet Nam,2009,2.0,peat,final consumption,,metric tons,thousand
Viet Nam,2008,2.0,peat,final consumption,,metric tons,thousand
Viet Nam,2007,3.0,peat,final consumption,,metric tons,thousand
Viet Nam,2006,2.0,peat,final consumption,,metric tons,thousand
Viet Nam,2014,3.0,peat,total energy supply,,metric tons,thousand
Viet Nam,2013,3.0,peat,total energy supply,,metric tons,thousand
Viet Nam,2012,3.0,peat,total energy supply,,metric tons,thousand
Viet Nam,2011,3.0,peat,total energy supply,,metric tons,thousand
Viet Nam,2010,3.0,peat,total energy supply,,metric tons,thousand
Viet Nam,2009,2.0,peat,total energy supply,,metric tons,thousand
Viet Nam,2008,3.0,peat,total energy supply,,metric tons,thousand
Viet Nam,2007,3.0,peat,total energy supply,,metric tons,thousand
Viet Nam,2006,2.0,peat,total energy supply,,metric tons,thousand
Viet Nam,2014,3.0,peat,imports,,metric tons,thousand
Viet Nam,2013,3.0,peat,imports,,metric tons,thousand
Viet Nam,2012,3.0,peat,imports,,metric tons,thousand
Viet Nam,2011,3.0,peat,imports,,metric tons,thousand
Viet Nam,2010,3.0,peat,imports,,metric tons,thousand
Viet Nam,2009,2.0,peat,imports,,metric tons,thousand
Viet Nam,2008,3.0,peat,imports,,metric tons,thousand
Viet Nam,2007,3.0,peat,imports,,metric tons,thousand
Viet Nam,2006,2.0,peat,imports,,metric tons,thousand
Viet Nam,2014,83950.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2013,70287.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2012,65676.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2011,63944.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2010,66780.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2009,53194.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2008,47410.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2007,43973.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2006,40085.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2005,36711.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2004,28391.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2003,21939.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2002,17598.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2001,12398.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2000,12010.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,1999,9785.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,1998,10593.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,1997,7475.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,1996,4936.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,1995,3478.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,1994,2763.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,1993,2206.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,1992,2598.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,1991,2973.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,1990,3351.0,thermal_electricity,total thermal production,,kilowatt-hours,million
Viet Nam,2014,6131.0,total_electricity,consumption by commercial and public services,,kilowatt-hours,million
Viet Nam,2013,5374.0,total_electricity,consumption by commercial and public services,,kilowatt-hours,million
Viet Nam,2012,9000.0,total_electricity,consumption by commercial and public services,,kilowatt-hours,million
Viet Nam,2011,7904.0,total_electricity,consumption by commercial and public services,,kilowatt-hours,million
Viet Nam,2010,8227.0,total_electricity,consumption by commercial and public services,,kilowatt-hours,million
Viet Nam,2009,6561.0,total_electricity,consumption by commercial and public services,,kilowatt-hours,million
Viet Nam,2008,5533.0,total_electricity,consumption by commercial and public services,,kilowatt-hours,million
Viet Nam,2007,4750.0,total_electricity,consumption by commercial and public services,,kilowatt-hours,million
Viet Nam,2014,45468.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2013,41483.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2012,38421.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2011,34212.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2010,31971.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2009,29173.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2008,26065.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2007,23480.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2006,21646.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2005,19464.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2004,17329.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2003,15991.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2002,14561.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2001,12812.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2000,11142.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,1999,9850.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,1998,9004.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,1997,7382.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,1996,6278.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,1995,5105.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,1994,3126.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,1993,2521.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,1992,2153.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,1991,1850.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,1990,907.0,total_electricity,consumption by households,,kilowatt-hours,million
Viet Nam,2014,69524.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2013,61277.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2012,55568.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2011,50328.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2010,44524.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2009,39919.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2008,35065.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2007,32112.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2006,26884.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2005,22808.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2004,17896.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2003,15202.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2002,12681.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2001,10503.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2000,9088.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,1999,7568.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,1998,6781.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,1997,6163.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,1996,5503.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,1995,4614.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,1994,3840.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,1993,3476.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,1992,3192.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,1991,3107.0,total_electricity,"consumption by manufacturing, construction and non-fuel industry",,kilowatt-hours,million
Viet Nam,2014,59103.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2013,54006.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2012,48687.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2011,43195.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2010,41145.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2009,36994.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2008,32771.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2007,29227.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2006,26958.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2005,24301.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2004,21700.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2003,19633.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2002,17387.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2001,15243.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2000,13604.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,1999,11982.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,1998,10944.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,1997,9138.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,1996,7872.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,1995,6584.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,1994,5306.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,1993,4312.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,1992,3743.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,1991,3405.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,1990,3325.0,total_electricity,consumption by other,,kilowatt-hours,million
Viet Nam,2014,69524.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2013,61277.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2012,55568.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2011,50328.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2010,44524.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2009,39919.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2008,35065.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2007,32112.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2006,26884.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2005,22808.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2004,17896.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2003,15202.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2002,12681.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2001,10503.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,2000,9088.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,1999,7568.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,1998,6781.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,1997,6163.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,1996,5503.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,1995,4614.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,1994,3840.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,1993,3476.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,1992,3192.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,1991,3107.0,total_electricity,"consumption by other manuf., const. and non-fuel ind.",,kilowatt-hours,million
Viet Nam,1994,87.0,total_electricity,consumption by rail,,kilowatt-hours,million
Viet Nam,1993,45.0,total_electricity,consumption by rail,,kilowatt-hours,million
Viet Nam,1992,40.0,total_electricity,consumption by rail,,kilowatt-hours,million
Viet Nam,1991,38.0,total_electricity,consumption by rail,,kilowatt-hours,million
Viet Nam,1994,87.0,total_electricity,consumption by transport,,kilowatt-hours,million
Viet Nam,1993,45.0,total_electricity,consumption by transport,,kilowatt-hours,million
Viet Nam,1992,40.0,total_electricity,consumption by transport,,kilowatt-hours,million
Viet Nam,1991,38.0,total_electricity,consumption by transport,,kilowatt-hours,million
Viet Nam,2014,1892.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2013,1502.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2012,1266.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2011,1079.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2010,947.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2009,1260.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2008,1173.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2007,997.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2006,977.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2005,985.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2004,928.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2003,2118.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2002,806.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2001,759.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2000,667.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,1999,775.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,1998,718.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,1997,658.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,1996,614.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,1995,580.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,1994,1420.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,1993,1143.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,1992,975.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,1991,930.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,1990,1810.0,total_electricity,"consumption in agriculture, forestry and fishing",,kilowatt-hours,million
Viet Nam,2014,5612.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,2013,5647.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,2006,4335.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,2005,3852.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,2004,3443.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,2003,1524.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,2002,2020.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,2001,1672.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,2000,1795.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,1999,1357.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,1998,1222.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,1997,1098.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,1996,980.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,1995,899.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,1994,760.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,1993,648.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,1992,615.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,1991,625.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,1990,608.0,total_electricity,consumption not elsewhere specified (other),,kilowatt-hours,million
Viet Nam,2014,880.0,total_electricity,exports,,kilowatt-hours,million
Viet Nam,2013,178.0,total_electricity,exports,,kilowatt-hours,million
Viet Nam,2012,29.0,total_electricity,exports,,kilowatt-hours,million
Viet Nam,2011,79.0,total_electricity,exports,,kilowatt-hours,million
Viet Nam,2010,57.0,total_electricity,exports,,kilowatt-hours,million
Viet Nam,2009,11.0,total_electricity,exports,,kilowatt-hours,million
Viet Nam,2008,1.0,total_electricity,exports,,kilowatt-hours,million
Viet Nam,2014,128627.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2013,115283.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2012,104255.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2011,93523.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2010,85669.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2009,76913.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2008,67836.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2007,61339.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2006,53842.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2005,47109.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2004,39596.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2003,34835.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2002,30068.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2001,25746.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,2000,22692.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,1999,19550.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,1998,17725.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,1997,15301.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,1996,13375.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,1995,11198.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,1994,9233.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,1993,7833.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,1992,6975.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,1991,6550.0,total_electricity,final energy consumption,,kilowatt-hours,million
Viet Nam,1990,3325.0,total_electricity,final energy consumption,,kilowatt-hours,million
